index,Image,Object_id,Length,Width,Area
1384,Tahap2-i-111.txt,HD,33.33,14.0,466.62
1400,Tahap2-i-104.txt,HD,21.33,13.33,284.3289
1401,Tahap2-i-104.txt,HD,19.33,13.33,257.66889999999995
1402,Tahap2-i-104.txt,HD,19.33,10.0,193.3
1403,Tahap2-i-104.txt,HD,42.67,22.0,938.74
1404,Tahap2-i-104.txt,HD,20.0,16.0,320.0
1405,Tahap2-i-104.txt,HD,33.33,14.0,466.62
1408,Tahap2-a-96.txt,HD,22.67,12.0,272.04
1409,Tahap2-a-96.txt,HD,18.67,13.33,248.8711
1410,Tahap2-a-96.txt,HD,19.33,14.0,270.62
1419,Tahap2-i-117.txt,LV,26.0,9.33,242.58
1420,Tahap2-i-117.txt,LV,25.33,11.33,286.9889
1425,Tahap2-a-98.txt,HD,22.67,12.0,272.04
1426,Tahap2-a-98.txt,HD,26.0,16.67,433.4200000000001
1427,Tahap2-a-98.txt,HD,14.0,13.33,186.62
1433,Tahap2-a-88.txt,HD,54.67,14.67,802.0089
1435,Tahap2-a-88.txt,HD,52.0,18.0,936.0
1437,Tahap2-a-88.txt,HD,52.0,15.33,797.16
1447,Tahap2-i-150.txt,HD,33.33,16.67,555.6111000000001
1455,Tahap2-i-150.txt,HD,26.0,17.33,450.5799999999999
1456,Tahap2-i-150.txt,HD,26.67,17.33,462.1911
1457,Tahap2-i-150.txt,HD,27.33,11.33,309.6489
1458,Tahap2-i-150.txt,HD,30.0,12.67,380.1
1459,Tahap2-i-150.txt,HD,44.67,13.33,595.4511
1507,Tahap2-i-155.txt,HD,30.0,12.67,380.1
1508,Tahap2-i-155.txt,HD,24.0,14.0,336.0
1509,Tahap2-i-155.txt,HD,28.67,16.0,458.72
1510,Tahap2-i-155.txt,HD,22.67,17.33,392.8711
1518,Tahap2-i-166.txt,HD,30.0,12.67,380.1
1519,Tahap2-i-166.txt,HD,24.0,14.0,336.0
1520,Tahap2-i-166.txt,HD,28.67,16.0,458.72
1521,Tahap2-i-166.txt,HD,22.67,17.33,392.8711
1527,Tahap2-i-166.txt,HD,36.67,18.67,684.6289
1529,Tahap2-i-166.txt,HD,26.0,18.0,468.0
1530,Tahap2-i-160.txt,HD,30.0,12.67,380.1
1531,Tahap2-i-160.txt,HD,24.0,14.0,336.0
1532,Tahap2-i-160.txt,HD,28.67,16.0,458.72
1533,Tahap2-i-160.txt,HD,22.67,17.33,392.8711
1539,Tahap2-i-160.txt,HD,40.67,20.67,840.6489000000001
1542,Tahap2-i-160.txt,HD,32.67,18.0,588.0600000000001
1546,Tahap2-i-163.txt,HD,30.0,12.67,380.1
1547,Tahap2-i-163.txt,HD,24.0,14.0,336.0
1548,Tahap2-i-163.txt,HD,28.67,16.0,458.72
1549,Tahap2-i-163.txt,HD,22.67,17.33,392.8711
1556,Tahap2-i-158.txt,HD,30.0,12.67,380.1
1557,Tahap2-i-158.txt,HD,24.0,14.0,336.0
1558,Tahap2-i-158.txt,HD,28.67,16.0,458.72
1559,Tahap2-i-158.txt,HD,22.67,17.33,392.8711
1566,Tahap2-i-158.txt,HD,52.67,17.33,912.7711
1567,Tahap2-i-158.txt,HD,39.33,18.67,734.2911
1568,Tahap2-i-165.txt,HD,30.0,12.67,380.1
1569,Tahap2-i-165.txt,HD,24.0,14.0,336.0
1570,Tahap2-i-165.txt,HD,28.67,16.0,458.72
1571,Tahap2-i-165.txt,HD,22.67,17.33,392.8711
1577,Tahap2-i-165.txt,HD,35.33,18.67,659.6111000000001
1578,Tahap2-i-162.txt,HD,30.0,12.67,380.1
1579,Tahap2-i-162.txt,HD,24.0,14.0,336.0
1580,Tahap2-i-162.txt,HD,28.67,16.0,458.72
1581,Tahap2-i-162.txt,HD,22.67,17.33,392.8711
1589,Tahap2-i-162.txt,HD,22.67,11.33,256.85110000000003
1590,Tahap2-i-162.txt,HD,34.67,19.33,670.1711
1593,Tahap2-i-17.txt,Person,6.67,23.33,155.6111
1594,Tahap2-i-17.txt,Person,8.0,28.0,224.0
1595,Tahap2-i-169.txt,HD,19.33,10.0,193.3
1596,Tahap2-i-169.txt,HD,16.67,13.33,222.2111
1597,Tahap2-i-169.txt,HD,18.0,10.67,192.06
1598,Tahap2-i-169.txt,HD,16.0,12.67,202.72
1599,Tahap2-i-169.txt,HD,31.33,10.67,334.2911
1600,Tahap2-i-169.txt,HD,22.0,8.67,190.74
1601,Tahap2-i-169.txt,HD,21.33,11.33,241.6689
1602,Tahap2-i-169.txt,HD,45.33,19.33,876.2288999999998
1603,Tahap2-i-169.txt,HD,41.33,20.0,826.5999999999999
1618,Tahap2-i-159.txt,HD,30.0,12.67,380.1
1619,Tahap2-i-159.txt,HD,24.0,14.0,336.0
1620,Tahap2-i-159.txt,HD,28.67,16.0,458.72
1621,Tahap2-i-159.txt,HD,22.67,17.33,392.8711
1626,Tahap2-i-159.txt,HD,49.33,16.67,822.3311000000001
1627,Tahap2-i-159.txt,HD,44.67,20.67,923.3289
1631,Tahap2-i-151.txt,HD,33.33,16.67,555.6111000000001
1638,Tahap2-i-151.txt,HD,26.0,17.33,450.5799999999999
1639,Tahap2-i-151.txt,HD,26.67,17.33,462.1911
1640,Tahap2-i-151.txt,HD,27.33,11.33,309.6489
1641,Tahap2-i-151.txt,HD,30.0,12.67,380.1
1642,Tahap2-i-161.txt,HD,30.0,12.67,380.1
1643,Tahap2-i-161.txt,HD,24.0,14.0,336.0
1644,Tahap2-i-161.txt,HD,28.67,16.0,458.72
1645,Tahap2-i-161.txt,HD,22.67,17.33,392.8711
1656,Tahap2-i-16.txt,Person,13.33,25.33,337.6489
1657,Tahap2-i-16.txt,Person,9.33,26.0,242.58
1659,Tahap2-i-167.txt,HD,30.0,12.67,380.1
1660,Tahap2-i-167.txt,HD,24.0,14.0,336.0
1661,Tahap2-i-167.txt,HD,28.67,16.0,458.72
1662,Tahap2-i-167.txt,HD,22.67,17.33,392.8711
1669,Tahap2-i-167.txt,HD,26.0,18.0,468.0
1670,Tahap2-i-167.txt,HD,33.33,18.0,599.9399999999999
1671,Tahap2-i-157.txt,HD,30.0,12.67,380.1
1672,Tahap2-i-157.txt,HD,24.0,14.0,336.0
1673,Tahap2-i-157.txt,HD,28.67,16.0,458.72
1674,Tahap2-i-157.txt,HD,22.67,17.33,392.8711
1681,Tahap2-i-157.txt,HD,36.0,18.67,672.1200000000001
1685,Tahap2-i-157.txt,HD,37.33,22.0,821.26
1686,Tahap2-i-157.txt,HD,36.67,16.0,586.72
1697,Tahap2-i-152.txt,HD,24.0,17.33,415.92
1698,Tahap2-i-152.txt,HD,27.33,16.67,455.5911
1699,Tahap2-i-152.txt,HD,27.33,11.33,309.6489
1700,Tahap2-i-152.txt,HD,30.0,12.67,380.1
1701,Tahap2-i-164.txt,HD,30.0,12.67,380.1
1702,Tahap2-i-164.txt,HD,24.0,14.0,336.0
1703,Tahap2-i-164.txt,HD,28.67,16.0,458.72
1704,Tahap2-i-164.txt,HD,22.67,17.33,392.8711
1711,Tahap2-i-164.txt,HD,37.33,18.67,696.9511
1717,Tahap2-i-153.txt,HD,24.0,17.33,415.92
1718,Tahap2-i-153.txt,HD,27.33,16.67,455.5911
1719,Tahap2-i-153.txt,HD,27.33,11.33,309.6489
1720,Tahap2-i-153.txt,HD,30.0,12.67,380.1
1722,Tahap2-i-168.txt,HD,19.33,10.0,193.3
1723,Tahap2-i-168.txt,HD,16.67,13.33,222.2111
1724,Tahap2-i-168.txt,HD,18.0,10.67,192.06
1725,Tahap2-i-168.txt,HD,16.0,12.67,202.72
1726,Tahap2-i-168.txt,HD,31.33,10.67,334.2911
1727,Tahap2-i-168.txt,HD,22.0,8.67,190.74
1728,Tahap2-i-168.txt,HD,21.33,11.33,241.6689
1729,Tahap2-i-168.txt,HD,45.33,19.33,876.2288999999998
1730,Tahap2-i-168.txt,HD,41.33,20.0,826.5999999999999
1745,Tahap2-i-156.txt,HD,30.0,12.67,380.1
1746,Tahap2-i-156.txt,HD,24.0,14.0,336.0
1747,Tahap2-i-156.txt,HD,28.67,16.0,458.72
1748,Tahap2-i-156.txt,HD,22.67,17.33,392.8711
1756,Tahap2-i-156.txt,HD,41.33,12.0,495.96
1765,Tahap2-i-183.txt,HD,19.33,10.0,193.3
1766,Tahap2-i-183.txt,HD,16.67,13.33,222.2111
1767,Tahap2-i-183.txt,HD,18.0,10.67,192.06
1768,Tahap2-i-183.txt,HD,16.0,12.67,202.72
1769,Tahap2-i-183.txt,HD,31.33,10.67,334.2911
1770,Tahap2-i-183.txt,HD,22.0,8.67,190.74
1771,Tahap2-i-183.txt,HD,21.33,11.33,241.6689
1772,Tahap2-i-183.txt,HD,41.33,20.0,826.5999999999999
1788,Tahap2-i-176.txt,HD,19.33,10.0,193.3
1789,Tahap2-i-176.txt,HD,16.67,13.33,222.2111
1790,Tahap2-i-176.txt,HD,18.0,10.67,192.06
1791,Tahap2-i-176.txt,HD,16.0,12.67,202.72
1792,Tahap2-i-176.txt,HD,31.33,10.67,334.2911
1793,Tahap2-i-176.txt,HD,22.0,8.67,190.74
1794,Tahap2-i-176.txt,HD,21.33,11.33,241.6689
1795,Tahap2-i-176.txt,HD,45.33,19.33,876.2288999999998
1796,Tahap2-i-176.txt,HD,41.33,20.0,826.5999999999999
1813,Tahap2-i-186.txt,HD,19.33,10.0,193.3
1814,Tahap2-i-186.txt,HD,16.67,13.33,222.2111
1815,Tahap2-i-186.txt,HD,18.0,10.67,192.06
1816,Tahap2-i-186.txt,HD,16.0,12.67,202.72
1817,Tahap2-i-186.txt,HD,31.33,10.67,334.2911
1818,Tahap2-i-186.txt,HD,22.0,8.67,190.74
1819,Tahap2-i-186.txt,HD,21.33,11.33,241.6689
1820,Tahap2-i-186.txt,HD,41.33,20.0,826.5999999999999
1835,Tahap2-i-189.txt,HD,19.33,10.0,193.3
1836,Tahap2-i-189.txt,HD,16.67,13.33,222.2111
1837,Tahap2-i-189.txt,HD,18.0,10.67,192.06
1838,Tahap2-i-189.txt,HD,16.0,12.67,202.72
1839,Tahap2-i-189.txt,HD,31.33,10.67,334.2911
1840,Tahap2-i-189.txt,HD,22.0,8.67,190.74
1841,Tahap2-i-189.txt,HD,21.33,11.33,241.6689
1842,Tahap2-i-189.txt,HD,28.0,18.67,522.76
1854,Tahap2-i-189.txt,HD,40.0,20.67,826.8000000000001
1855,Tahap2-i-189.txt,HD,40.67,24.0,976.08
1856,Tahap2-i-175.txt,HD,19.33,10.0,193.3
1857,Tahap2-i-175.txt,HD,16.67,13.33,222.2111
1858,Tahap2-i-175.txt,HD,18.0,10.67,192.06
1859,Tahap2-i-175.txt,HD,16.0,12.67,202.72
1860,Tahap2-i-175.txt,HD,31.33,10.67,334.2911
1861,Tahap2-i-175.txt,HD,22.0,8.67,190.74
1862,Tahap2-i-175.txt,HD,21.33,11.33,241.6689
1863,Tahap2-i-175.txt,HD,45.33,19.33,876.2288999999998
1864,Tahap2-i-175.txt,HD,41.33,20.0,826.5999999999999
1879,Tahap2-i-178.txt,HD,19.33,10.0,193.3
1880,Tahap2-i-178.txt,HD,16.67,13.33,222.2111
1881,Tahap2-i-178.txt,HD,18.0,10.67,192.06
1882,Tahap2-i-178.txt,HD,16.0,12.67,202.72
1883,Tahap2-i-178.txt,HD,31.33,10.67,334.2911
1884,Tahap2-i-178.txt,HD,22.0,8.67,190.74
1885,Tahap2-i-178.txt,HD,21.33,11.33,241.6689
1886,Tahap2-i-178.txt,HD,41.33,20.0,826.5999999999999
1902,Tahap2-i-181.txt,HD,19.33,10.0,193.3
1903,Tahap2-i-181.txt,HD,16.67,13.33,222.2111
1904,Tahap2-i-181.txt,HD,18.0,10.67,192.06
1905,Tahap2-i-181.txt,HD,16.0,12.67,202.72
1906,Tahap2-i-181.txt,HD,31.33,10.67,334.2911
1907,Tahap2-i-181.txt,HD,22.0,8.67,190.74
1908,Tahap2-i-181.txt,HD,21.33,11.33,241.6689
1909,Tahap2-i-181.txt,HD,41.33,20.0,826.5999999999999
1925,Tahap2-i-179.txt,HD,19.33,10.0,193.3
1926,Tahap2-i-179.txt,HD,16.67,13.33,222.2111
1927,Tahap2-i-179.txt,HD,18.0,10.67,192.06
1928,Tahap2-i-179.txt,HD,16.0,12.67,202.72
1929,Tahap2-i-179.txt,HD,31.33,10.67,334.2911
1930,Tahap2-i-179.txt,HD,22.0,8.67,190.74
1931,Tahap2-i-179.txt,HD,21.33,11.33,241.6689
1932,Tahap2-i-179.txt,HD,41.33,20.0,826.5999999999999
1948,Tahap2-i-200.txt,HD,46.0,15.33,705.18
1949,Tahap2-i-200.txt,HD,26.67,18.0,480.06000000000006
1950,Tahap2-i-200.txt,HD,30.0,12.67,380.1
1951,Tahap2-i-200.txt,HD,24.67,16.67,411.2489000000001
1952,Tahap2-i-200.txt,HD,47.33,16.67,788.9911000000001
1965,Tahap2-i-170.txt,HD,19.33,10.0,193.3
1966,Tahap2-i-170.txt,HD,16.67,13.33,222.2111
1967,Tahap2-i-170.txt,HD,18.0,10.67,192.06
1968,Tahap2-i-170.txt,HD,16.0,12.67,202.72
1969,Tahap2-i-170.txt,HD,31.33,10.67,334.2911
1970,Tahap2-i-170.txt,HD,22.0,8.67,190.74
1971,Tahap2-i-170.txt,HD,21.33,11.33,241.6689
1972,Tahap2-i-170.txt,HD,45.33,19.33,876.2288999999998
1973,Tahap2-i-170.txt,HD,41.33,20.0,826.5999999999999
1988,Tahap2-i-196.txt,HD,46.0,15.33,705.18
1989,Tahap2-i-196.txt,HD,26.67,18.0,480.06000000000006
1990,Tahap2-i-196.txt,HD,30.0,12.67,380.1
1991,Tahap2-i-196.txt,HD,24.67,16.67,411.2489000000001
1992,Tahap2-i-196.txt,HD,47.33,16.67,788.9911000000001
2002,Tahap2-i-202.txt,HD,46.0,15.33,705.18
2003,Tahap2-i-202.txt,HD,26.67,18.0,480.06000000000006
2004,Tahap2-i-202.txt,HD,30.0,12.67,380.1
2005,Tahap2-i-202.txt,HD,24.67,16.67,411.2489000000001
2006,Tahap2-i-202.txt,HD,47.33,16.67,788.9911000000001
2020,Tahap2-i-188.txt,HD,19.33,10.0,193.3
2021,Tahap2-i-188.txt,HD,16.67,13.33,222.2111
2022,Tahap2-i-188.txt,HD,18.0,10.67,192.06
2023,Tahap2-i-188.txt,HD,16.0,12.67,202.72
2024,Tahap2-i-188.txt,HD,31.33,10.67,334.2911
2025,Tahap2-i-188.txt,HD,22.0,8.67,190.74
2026,Tahap2-i-188.txt,HD,21.33,11.33,241.6689
2027,Tahap2-i-188.txt,HD,28.0,18.67,522.76
2040,Tahap2-i-188.txt,HD,40.0,20.67,826.8000000000001
2041,Tahap2-i-188.txt,HD,38.67,19.33,747.4911
2042,Tahap2-i-198.txt,HD,46.0,15.33,705.18
2043,Tahap2-i-198.txt,HD,26.67,18.0,480.06000000000006
2044,Tahap2-i-198.txt,HD,30.0,12.67,380.1
2045,Tahap2-i-198.txt,HD,24.67,16.67,411.2489000000001
2046,Tahap2-i-198.txt,HD,47.33,16.67,788.9911000000001
2057,Tahap2-i-184.txt,HD,19.33,10.0,193.3
2058,Tahap2-i-184.txt,HD,16.67,13.33,222.2111
2059,Tahap2-i-184.txt,HD,18.0,10.67,192.06
2060,Tahap2-i-184.txt,HD,16.0,12.67,202.72
2061,Tahap2-i-184.txt,HD,31.33,10.67,334.2911
2062,Tahap2-i-184.txt,HD,22.0,8.67,190.74
2063,Tahap2-i-184.txt,HD,21.33,11.33,241.6689
2064,Tahap2-i-184.txt,HD,41.33,20.0,826.5999999999999
2079,Tahap2-i-174.txt,HD,19.33,10.0,193.3
2080,Tahap2-i-174.txt,HD,16.67,13.33,222.2111
2081,Tahap2-i-174.txt,HD,18.0,10.67,192.06
2082,Tahap2-i-174.txt,HD,16.0,12.67,202.72
2083,Tahap2-i-174.txt,HD,31.33,10.67,334.2911
2084,Tahap2-i-174.txt,HD,22.0,8.67,190.74
2085,Tahap2-i-174.txt,HD,21.33,11.33,241.6689
2086,Tahap2-i-174.txt,HD,45.33,19.33,876.2288999999998
2087,Tahap2-i-174.txt,HD,41.33,20.0,826.5999999999999
2102,Tahap2-i-173.txt,HD,19.33,10.0,193.3
2103,Tahap2-i-173.txt,HD,16.67,13.33,222.2111
2104,Tahap2-i-173.txt,HD,18.0,10.67,192.06
2105,Tahap2-i-173.txt,HD,16.0,12.67,202.72
2106,Tahap2-i-173.txt,HD,31.33,10.67,334.2911
2107,Tahap2-i-173.txt,HD,22.0,8.67,190.74
2108,Tahap2-i-173.txt,HD,21.33,11.33,241.6689
2109,Tahap2-i-173.txt,HD,45.33,19.33,876.2288999999998
2110,Tahap2-i-173.txt,HD,41.33,20.0,826.5999999999999
2125,Tahap2-i-180.txt,HD,19.33,10.0,193.3
2126,Tahap2-i-180.txt,HD,16.67,13.33,222.2111
2127,Tahap2-i-180.txt,HD,18.0,10.67,192.06
2128,Tahap2-i-180.txt,HD,16.0,12.67,202.72
2129,Tahap2-i-180.txt,HD,31.33,10.67,334.2911
2130,Tahap2-i-180.txt,HD,22.0,8.67,190.74
2131,Tahap2-i-180.txt,HD,21.33,11.33,241.6689
2132,Tahap2-i-180.txt,HD,41.33,20.0,826.5999999999999
2150,Tahap2-i-18.txt,Person,10.67,22.67,241.8889
2154,Tahap2-i-201.txt,HD,46.0,15.33,705.18
2155,Tahap2-i-201.txt,HD,26.67,18.0,480.06000000000006
2156,Tahap2-i-201.txt,HD,30.0,12.67,380.1
2157,Tahap2-i-201.txt,HD,24.67,16.67,411.2489000000001
2158,Tahap2-i-201.txt,HD,47.33,16.67,788.9911000000001
2171,Tahap2-i-185.txt,HD,19.33,10.0,193.3
2172,Tahap2-i-185.txt,HD,16.67,13.33,222.2111
2173,Tahap2-i-185.txt,HD,18.0,10.67,192.06
2174,Tahap2-i-185.txt,HD,16.0,12.67,202.72
2175,Tahap2-i-185.txt,HD,31.33,10.67,334.2911
2176,Tahap2-i-185.txt,HD,22.0,8.67,190.74
2177,Tahap2-i-185.txt,HD,21.33,11.33,241.6689
2178,Tahap2-i-185.txt,HD,41.33,20.0,826.5999999999999
2192,Tahap2-i-192.txt,HD,19.33,10.0,193.3
2193,Tahap2-i-192.txt,HD,16.67,13.33,222.2111
2194,Tahap2-i-192.txt,HD,18.0,10.67,192.06
2195,Tahap2-i-192.txt,HD,16.0,12.67,202.72
2196,Tahap2-i-192.txt,HD,31.33,10.67,334.2911
2197,Tahap2-i-192.txt,HD,22.0,8.67,190.74
2198,Tahap2-i-192.txt,HD,21.33,11.33,241.6689
2209,Tahap2-i-192.txt,HD,32.0,16.67,533.44
2210,Tahap2-i-192.txt,HD,40.0,14.67,586.8
2211,Tahap2-i-192.txt,HD,40.67,19.33,786.1510999999999
2212,Tahap2-i-192.txt,HD,36.67,22.67,831.3089000000001
2213,Tahap2-i-203.txt,HD,46.0,15.33,705.18
2214,Tahap2-i-203.txt,HD,26.67,18.0,480.06000000000006
2215,Tahap2-i-203.txt,HD,30.0,12.67,380.1
2216,Tahap2-i-203.txt,HD,24.67,16.67,411.2489000000001
2217,Tahap2-i-203.txt,HD,47.33,16.67,788.9911000000001
2231,Tahap2-i-190.txt,HD,19.33,10.0,193.3
2232,Tahap2-i-190.txt,HD,16.67,13.33,222.2111
2233,Tahap2-i-190.txt,HD,18.0,10.67,192.06
2234,Tahap2-i-190.txt,HD,16.0,12.67,202.72
2235,Tahap2-i-190.txt,HD,31.33,10.67,334.2911
2236,Tahap2-i-190.txt,HD,22.0,8.67,190.74
2237,Tahap2-i-190.txt,HD,21.33,11.33,241.6689
2248,Tahap2-i-190.txt,HD,38.0,19.33,734.54
2249,Tahap2-i-190.txt,HD,37.33,15.33,572.2689
2251,Tahap2-i-190.txt,HD,27.33,22.67,619.5711
2253,Tahap2-i-191.txt,HD,19.33,10.0,193.3
2254,Tahap2-i-191.txt,HD,16.67,13.33,222.2111
2255,Tahap2-i-191.txt,HD,18.0,10.67,192.06
2256,Tahap2-i-191.txt,HD,16.0,12.67,202.72
2257,Tahap2-i-191.txt,HD,31.33,10.67,334.2911
2258,Tahap2-i-191.txt,HD,22.0,8.67,190.74
2259,Tahap2-i-191.txt,HD,21.33,11.33,241.6689
2270,Tahap2-i-191.txt,HD,32.0,16.67,533.44
2271,Tahap2-i-191.txt,HD,42.0,20.67,868.1400000000001
2272,Tahap2-i-191.txt,HD,40.67,19.33,786.1510999999999
2273,Tahap2-i-182.txt,HD,19.33,10.0,193.3
2274,Tahap2-i-182.txt,HD,16.67,13.33,222.2111
2275,Tahap2-i-182.txt,HD,18.0,10.67,192.06
2276,Tahap2-i-182.txt,HD,16.0,12.67,202.72
2277,Tahap2-i-182.txt,HD,31.33,10.67,334.2911
2278,Tahap2-i-182.txt,HD,22.0,8.67,190.74
2279,Tahap2-i-182.txt,HD,21.33,11.33,241.6689
2280,Tahap2-i-182.txt,HD,41.33,20.0,826.5999999999999
2295,Tahap2-i-197.txt,HD,46.0,15.33,705.18
2296,Tahap2-i-197.txt,HD,26.67,18.0,480.06000000000006
2297,Tahap2-i-197.txt,HD,30.0,12.67,380.1
2298,Tahap2-i-197.txt,HD,24.67,16.67,411.2489000000001
2299,Tahap2-i-197.txt,HD,47.33,16.67,788.9911000000001
2309,Tahap2-i-187.txt,HD,19.33,10.0,193.3
2310,Tahap2-i-187.txt,HD,16.67,13.33,222.2111
2311,Tahap2-i-187.txt,HD,18.0,10.67,192.06
2312,Tahap2-i-187.txt,HD,16.0,12.67,202.72
2313,Tahap2-i-187.txt,HD,31.33,10.67,334.2911
2314,Tahap2-i-187.txt,HD,22.0,8.67,190.74
2315,Tahap2-i-187.txt,HD,21.33,11.33,241.6689
2316,Tahap2-i-187.txt,HD,41.33,20.0,826.5999999999999
2329,Tahap2-i-187.txt,HD,32.67,23.33,762.1911
2330,Tahap2-i-195.txt,HD,46.0,15.33,705.18
2331,Tahap2-i-195.txt,HD,26.67,18.0,480.06000000000006
2332,Tahap2-i-195.txt,HD,30.0,12.67,380.1
2333,Tahap2-i-195.txt,HD,24.67,16.67,411.2489000000001
2334,Tahap2-i-195.txt,HD,47.33,16.67,788.9911000000001
2343,Tahap2-i-172.txt,HD,19.33,10.0,193.3
2344,Tahap2-i-172.txt,HD,16.67,13.33,222.2111
2345,Tahap2-i-172.txt,HD,18.0,10.67,192.06
2346,Tahap2-i-172.txt,HD,16.0,12.67,202.72
2347,Tahap2-i-172.txt,HD,31.33,10.67,334.2911
2348,Tahap2-i-172.txt,HD,22.0,8.67,190.74
2349,Tahap2-i-172.txt,HD,21.33,11.33,241.6689
2350,Tahap2-i-172.txt,HD,45.33,19.33,876.2288999999998
2351,Tahap2-i-172.txt,HD,41.33,20.0,826.5999999999999
2366,Tahap2-i-171.txt,HD,19.33,10.0,193.3
2367,Tahap2-i-171.txt,HD,16.67,13.33,222.2111
2368,Tahap2-i-171.txt,HD,18.0,10.67,192.06
2369,Tahap2-i-171.txt,HD,16.0,12.67,202.72
2370,Tahap2-i-171.txt,HD,31.33,10.67,334.2911
2371,Tahap2-i-171.txt,HD,22.0,8.67,190.74
2372,Tahap2-i-171.txt,HD,21.33,11.33,241.6689
2373,Tahap2-i-171.txt,HD,45.33,19.33,876.2288999999998
2374,Tahap2-i-171.txt,HD,41.33,20.0,826.5999999999999
2389,Tahap2-i-171.txt,LV,42.67,14.67,625.9689000000001
2390,Tahap2-i-199.txt,HD,46.0,15.33,705.18
2391,Tahap2-i-199.txt,HD,26.67,18.0,480.06000000000006
2392,Tahap2-i-199.txt,HD,30.0,12.67,380.1
2393,Tahap2-i-199.txt,HD,24.67,16.67,411.2489000000001
2394,Tahap2-i-199.txt,HD,47.33,16.67,788.9911000000001
2406,Tahap2-i-177.txt,HD,19.33,10.0,193.3
2407,Tahap2-i-177.txt,HD,16.67,13.33,222.2111
2408,Tahap2-i-177.txt,HD,18.0,10.67,192.06
2409,Tahap2-i-177.txt,HD,16.0,12.67,202.72
2410,Tahap2-i-177.txt,HD,31.33,10.67,334.2911
2411,Tahap2-i-177.txt,HD,22.0,8.67,190.74
2412,Tahap2-i-177.txt,HD,21.33,11.33,241.6689
2413,Tahap2-i-177.txt,HD,41.33,20.0,826.5999999999999
2428,Tahap2-i-177.txt,HD,41.33,20.0,826.5999999999999
2431,Tahap2-i-233.txt,HD,34.67,22.67,785.9689000000001
2432,Tahap2-i-233.txt,HD,23.33,18.67,435.5711
2433,Tahap2-i-233.txt,HD,46.0,20.67,950.82
2434,Tahap2-i-233.txt,HD,40.67,18.67,759.3089000000001
2435,Tahap2-i-233.txt,HD,40.0,20.0,800.0
2436,Tahap2-i-233.txt,HD,36.0,20.0,720.0
2437,Tahap2-i-233.txt,HD,29.33,10.0,293.29999999999995
2438,Tahap2-i-233.txt,HD,18.0,13.33,239.94
2439,Tahap2-i-233.txt,HD,21.33,11.33,241.6689
2440,Tahap2-i-233.txt,HD,18.67,13.33,248.8711
2441,Tahap2-i-233.txt,HD,31.33,12.67,396.9511
2442,Tahap2-i-233.txt,HD,25.33,9.33,236.3289
2443,Tahap2-i-233.txt,HD,22.67,9.33,211.51110000000003
2444,Tahap2-i-233.txt,HD,24.67,11.33,279.5111
2445,Tahap2-i-233.txt,HD,18.0,12.0,216.0
2446,Tahap2-i-233.txt,HD,20.0,12.67,253.4
2447,Tahap2-i-233.txt,HD,20.0,12.67,253.4
2448,Tahap2-i-233.txt,HD,18.0,11.33,203.94
2449,Tahap2-i-233.txt,HD,18.67,9.33,174.1911
2450,Tahap2-i-233.txt,HD,20.67,7.33,151.51110000000003
2451,Tahap2-i-233.txt,HD,34.67,20.67,716.6289
2452,Tahap2-i-233.txt,HD,40.0,20.0,800.0
2453,Tahap2-i-233.txt,HD,40.67,18.0,732.0600000000001
2454,Tahap2-i-233.txt,HD,18.67,7.33,136.8511
2455,Tahap2-i-233.txt,HD,23.33,6.67,155.6111
2460,Tahap2-i-233.txt,HD,46.0,20.0,920.0
2461,Tahap2-i-211.txt,HD,46.0,15.33,705.18
2462,Tahap2-i-211.txt,HD,26.67,18.0,480.06000000000006
2463,Tahap2-i-211.txt,HD,30.0,12.67,380.1
2464,Tahap2-i-211.txt,HD,24.67,16.67,411.2489000000001
2465,Tahap2-i-211.txt,HD,47.33,16.67,788.9911000000001
2473,Tahap2-i-211.txt,HD,36.67,23.33,855.5110999999999
2476,Tahap2-i-225.txt,HD,46.0,15.33,705.18
2477,Tahap2-i-225.txt,HD,24.67,16.0,394.72
2478,Tahap2-i-225.txt,HD,30.0,12.67,380.1
2479,Tahap2-i-225.txt,HD,24.67,16.67,411.2489000000001
2480,Tahap2-i-225.txt,HD,47.33,16.67,788.9911000000001
2491,Tahap2-i-213.txt,HD,46.0,15.33,705.18
2492,Tahap2-i-213.txt,HD,26.67,18.0,480.06000000000006
2493,Tahap2-i-213.txt,HD,30.0,12.67,380.1
2494,Tahap2-i-213.txt,HD,24.67,16.67,411.2489000000001
2495,Tahap2-i-213.txt,HD,47.33,16.67,788.9911000000001
2500,Tahap2-i-213.txt,HD,56.67,17.33,982.0911
2503,Tahap2-i-213.txt,HD,36.67,23.33,855.5110999999999
2506,Tahap2-i-226.txt,HD,24.67,16.0,394.72
2507,Tahap2-i-226.txt,HD,30.0,12.67,380.1
2508,Tahap2-i-226.txt,HD,24.67,16.67,411.2489000000001
2509,Tahap2-i-226.txt,HD,47.33,16.67,788.9911000000001
2517,Tahap2-i-226.txt,HD,26.0,7.33,190.58
2520,Tahap2-i-226.txt,HD,30.0,14.0,420.0
2521,Tahap2-i-226.txt,HD,30.0,12.67,380.1
2522,Tahap2-i-226.txt,HD,24.0,14.67,352.08
2523,Tahap2-i-226.txt,HD,21.33,17.33,369.6488999999999
2524,Tahap2-i-226.txt,HD,19.33,16.67,322.2311
